# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_transcript_ablation	variants_effect_upstream_gene_variant
hypT	gene-SC80_RS07155	TRANSCRIPT_gene-SC80_RS07155	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hyuA	gene-SC80_RS11090	TRANSCRIPT_gene-SC80_RS11090	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hyxA	gene-SC80_RS20585	TRANSCRIPT_gene-SC80_RS20585	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
hyxB	gene-SC80_RS30230	TRANSCRIPT_gene-SC80_RS30230	protein_coding	0	0	1	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2
hyxR	gene-SC80_RS20580	TRANSCRIPT_gene-SC80_RS20580	protein_coding	0	0	1	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2
iadA	gene-SC80_RS07160	TRANSCRIPT_gene-SC80_RS07160	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ibeA	gene-SC80_RS07145	TRANSCRIPT_gene-SC80_RS07145	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ibpA	gene-SC80_RS17065	TRANSCRIPT_gene-SC80_RS17065	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
icd	gene-SC80_RS16480	TRANSCRIPT_gene-SC80_RS16480	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
idi	gene-SC80_RS11175	TRANSCRIPT_gene-SC80_RS11175	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
idnD	gene-SC80_RS20160	TRANSCRIPT_gene-SC80_RS20160	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
idnK	gene-SC80_RS20165	TRANSCRIPT_gene-SC80_RS20165	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
idnO	gene-SC80_RS20155	TRANSCRIPT_gene-SC80_RS20155	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
idnR	gene-SC80_RS20145	TRANSCRIPT_gene-SC80_RS20145	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
idnT	gene-SC80_RS20150	TRANSCRIPT_gene-SC80_RS20150	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
igaA	gene-SC80_RS21050	TRANSCRIPT_gene-SC80_RS21050	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihfA	gene-SC80_RS03285	TRANSCRIPT_gene-SC80_RS03285	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ihfB	gene-SC80_RS13275	TRANSCRIPT_gene-SC80_RS13275	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ilvA	gene-SC80_RS23725	TRANSCRIPT_gene-SC80_RS23725	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ilvC	gene-SC80_RS23715	TRANSCRIPT_gene-SC80_RS23715	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ilvD	gene-SC80_RS23730	TRANSCRIPT_gene-SC80_RS23730	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ilvE	gene-SC80_RS23735	TRANSCRIPT_gene-SC80_RS23735	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ilvG	gene-SC80_RS23745	TRANSCRIPT_gene-SC80_RS23745	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
ilvL	gene-SC80_RS23750	TRANSCRIPT_gene-SC80_RS23750	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
ilvM	gene-SC80_RS23740	TRANSCRIPT_gene-SC80_RS23740	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ilvX	gene-SC80_RS29475	TRANSCRIPT_gene-SC80_RS29475	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
ilvY	gene-SC80_RS23720	TRANSCRIPT_gene-SC80_RS23720	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
inaA	gene-SC80_RS06045	TRANSCRIPT_gene-SC80_RS06045	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
infA	gene-SC80_RS13150	TRANSCRIPT_gene-SC80_RS13150	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
infC	gene-SC80_RS03315	TRANSCRIPT_gene-SC80_RS03315	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
intS	gene-SC80_RS06590	TRANSCRIPT_gene-SC80_RS06590	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ipbA	gene-SC80_RS20575	TRANSCRIPT_gene-SC80_RS20575	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
iprA	gene-SC80_RS00045	TRANSCRIPT_gene-SC80_RS00045	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
iraD	gene-SC80_RS07075	TRANSCRIPT_gene-SC80_RS07075	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
iraP	gene-SC80_RS00085	TRANSCRIPT_gene-SC80_RS00085	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
iroB	gene-SC80_RS13965	TRANSCRIPT_gene-SC80_RS13965	protein_coding	0	0	0	56	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	43
iroC	gene-SC80_RS13960	TRANSCRIPT_gene-SC80_RS13960	protein_coding	0	4	1	71	0	0	0	0	31	0	0	1	0	0	0	0	0	0	4	0	40
iroD	gene-SC80_RS13955	TRANSCRIPT_gene-SC80_RS13955	protein_coding	0	6	3	27	0	0	0	0	22	0	0	3	0	0	0	0	0	0	6	0	5
iroE	gene-SC80_RS13950	TRANSCRIPT_gene-SC80_RS13950	protein_coding	0	2	4	30	0	0	0	0	15	0	0	4	0	0	0	0	0	0	2	0	15
iroN	gene-SC80_RS13945	TRANSCRIPT_gene-SC80_RS13945	protein_coding	0	8	3	25	0	0	0	0	22	0	0	3	0	0	0	0	0	0	8	0	3
irp1	gene-SC80_RS22900	TRANSCRIPT_gene-SC80_RS22900	protein_coding	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
irp2	gene-SC80_RS22905	TRANSCRIPT_gene-SC80_RS22905	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
iscA	gene-SC80_RS11950	TRANSCRIPT_gene-SC80_RS11950	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
iscR	gene-SC80_RS11935	TRANSCRIPT_gene-SC80_RS11935	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
iscS	gene-SC80_RS11940	TRANSCRIPT_gene-SC80_RS11940	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
iscU	gene-SC80_RS11945	TRANSCRIPT_gene-SC80_RS11945	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ispA	gene-SC80_RS00280	TRANSCRIPT_gene-SC80_RS00280	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ispB	gene-SC80_RS09855	TRANSCRIPT_gene-SC80_RS09855	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ispC	gene-SC80_RS08475	TRANSCRIPT_gene-SC80_RS08475	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ispD	gene-SC80_RS10415	TRANSCRIPT_gene-SC80_RS10415	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ispF	gene-SC80_RS10410	TRANSCRIPT_gene-SC80_RS10410	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ispU	gene-SC80_RS08480	TRANSCRIPT_gene-SC80_RS08480	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
iss	gene-SC80_RS16685	TRANSCRIPT_gene-SC80_RS16685	protein_coding	1	11	2	80	0	0	0	0	24	1	0	2	0	1	0	0	1	0	11	0	56
istA	gene-SC80_RS21340	TRANSCRIPT_gene-SC80_RS21340	protein_coding	0	2	1	343	0	0	0	0	53	0	0	1	0	0	0	0	0	0	2	0	290
istB	gene-SC80_RS21335	TRANSCRIPT_gene-SC80_RS21335	protein_coding	0	0	0	288	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	221
istB	gene-SC80_RS25505	TRANSCRIPT_gene-SC80_RS25505	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
katE	gene-SC80_RS03380	TRANSCRIPT_gene-SC80_RS03380	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
katG	gene-SC80_RS17570	TRANSCRIPT_gene-SC80_RS17570	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kbaZ	gene-SC80_RS09585	TRANSCRIPT_gene-SC80_RS09585	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
kbp	gene-SC80_RS22690	TRANSCRIPT_gene-SC80_RS22690	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
kch	gene-SC80_RS18830	TRANSCRIPT_gene-SC80_RS18830	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kdgK	gene-SC80_RS18095	TRANSCRIPT_gene-SC80_RS18095	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kdgT	gene-SC80_RS17760	TRANSCRIPT_gene-SC80_RS17760	protein_coding	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kdpA	gene-SC80_RS01530	TRANSCRIPT_gene-SC80_RS01530	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
kdpB	gene-SC80_RS01525	TRANSCRIPT_gene-SC80_RS01525	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
kdpC	gene-SC80_RS01520	TRANSCRIPT_gene-SC80_RS01520	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
kdpD	gene-SC80_RS01515	TRANSCRIPT_gene-SC80_RS01515	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
kdpE	gene-SC80_RS01510	TRANSCRIPT_gene-SC80_RS01510	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kdpF	gene-SC80_RS01535	TRANSCRIPT_gene-SC80_RS01535	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
kdsB	gene-SC80_RS13305	TRANSCRIPT_gene-SC80_RS13305	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kduD	gene-SC80_RS11025	TRANSCRIPT_gene-SC80_RS11025	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
kduI	gene-SC80_RS11030	TRANSCRIPT_gene-SC80_RS11030	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
kefB	gene-SC80_RS20835	TRANSCRIPT_gene-SC80_RS20835	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kefC	gene-SC80_RS07820	TRANSCRIPT_gene-SC80_RS07820	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kefG	gene-SC80_RS20840	TRANSCRIPT_gene-SC80_RS20840	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kgtP	gene-SC80_RS11665	TRANSCRIPT_gene-SC80_RS11665	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kil	gene-SC80_RS06840	TRANSCRIPT_gene-SC80_RS06840	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
kil	gene-SC80_RS29265	TRANSCRIPT_gene-SC80_RS29265	protein_coding	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2
kup	gene-SC80_RS17370	TRANSCRIPT_gene-SC80_RS17370	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
lacA	gene-SC80_RS20410	TRANSCRIPT_gene-SC80_RS20410	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
lacY	gene-SC80_RS20405	TRANSCRIPT_gene-SC80_RS20405	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
lafU	gene-SC80_RS24880	TRANSCRIPT_gene-SC80_RS24880	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
lamB	gene-SC80_RS21975	TRANSCRIPT_gene-SC80_RS21975	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
lapA	gene-SC80_RS15655	TRANSCRIPT_gene-SC80_RS15655	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
lapB	gene-SC80_RS15650	TRANSCRIPT_gene-SC80_RS15650	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ldcA	gene-SC80_RS19150	TRANSCRIPT_gene-SC80_RS19150	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ldcC	gene-SC80_RS08540	TRANSCRIPT_gene-SC80_RS08540	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ldhA	gene-SC80_RS15260	TRANSCRIPT_gene-SC80_RS15260	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
ldtA	gene-SC80_RS23855	TRANSCRIPT_gene-SC80_RS23855	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ldtC	gene-SC80_RS16360	TRANSCRIPT_gene-SC80_RS16360	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
ldtD	gene-SC80_RS13340	TRANSCRIPT_gene-SC80_RS13340	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ldtE	gene-SC80_RS03105	TRANSCRIPT_gene-SC80_RS03105	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
lepA	gene-SC80_RS11765	TRANSCRIPT_gene-SC80_RS11765	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
leuE	gene-SC80_RS03995	TRANSCRIPT_gene-SC80_RS03995	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
leuS	gene-SC80_RS01255	TRANSCRIPT_gene-SC80_RS01255	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
lexA	gene-SC80_RS22005	TRANSCRIPT_gene-SC80_RS22005	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
lhgO	gene-SC80_RS22715	TRANSCRIPT_gene-SC80_RS22715	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ligA	gene-SC80_RS12450	TRANSCRIPT_gene-SC80_RS12450	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ligB	gene-SC80_RS16825	TRANSCRIPT_gene-SC80_RS16825	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
lipA	gene-SC80_RS01185	TRANSCRIPT_gene-SC80_RS01185	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
lipB	gene-SC80_RS01195	TRANSCRIPT_gene-SC80_RS01195	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
lldD	gene-SC80_RS18515	TRANSCRIPT_gene-SC80_RS18515	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
lldP	gene-SC80_RS18505	TRANSCRIPT_gene-SC80_RS18505	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
lldR	gene-SC80_RS18510	TRANSCRIPT_gene-SC80_RS18510	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
loiP	gene-SC80_RS11410	TRANSCRIPT_gene-SC80_RS11410	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
lolA	gene-SC80_RS13185	TRANSCRIPT_gene-SC80_RS13185	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
lolC	gene-SC80_RS16375	TRANSCRIPT_gene-SC80_RS16375	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
lolD	gene-SC80_RS16380	TRANSCRIPT_gene-SC80_RS16380	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
lolE	gene-SC80_RS16385	TRANSCRIPT_gene-SC80_RS16385	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
lon	gene-SC80_RS00375	TRANSCRIPT_gene-SC80_RS00375	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
lpcA	gene-SC80_RS24850	TRANSCRIPT_gene-SC80_RS24850	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
lpdA	gene-SC80_RS08200	TRANSCRIPT_gene-SC80_RS08200	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
lpdA	gene-SC80_RS14880	TRANSCRIPT_gene-SC80_RS14880	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
lplA	gene-SC80_RS29105	TRANSCRIPT_gene-SC80_RS29105	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
lplT	gene-SC80_RS10990	TRANSCRIPT_gene-SC80_RS10990	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
lpoA	gene-SC80_RS09650	TRANSCRIPT_gene-SC80_RS09650	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
lpp	gene-SC80_RS03100	TRANSCRIPT_gene-SC80_RS03100	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
lptA	gene-SC80_RS09920	TRANSCRIPT_gene-SC80_RS09920	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
lptB	gene-SC80_RS09925	TRANSCRIPT_gene-SC80_RS09925	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
lptC	gene-SC80_RS09915	TRANSCRIPT_gene-SC80_RS09915	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
lptD	gene-SC80_RS07865	TRANSCRIPT_gene-SC80_RS07865	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
lptE	gene-SC80_RS01250	TRANSCRIPT_gene-SC80_RS01250	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
lptF	gene-SC80_RS08800	TRANSCRIPT_gene-SC80_RS08800	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
lptG	gene-SC80_RS08795	TRANSCRIPT_gene-SC80_RS08795	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
lptM	gene-SC80_RS23010	TRANSCRIPT_gene-SC80_RS23010	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
lpxA	gene-SC80_RS08515	TRANSCRIPT_gene-SC80_RS08515	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
lpxB	gene-SC80_RS08520	TRANSCRIPT_gene-SC80_RS08520	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
lpxC	gene-SC80_RS08075	TRANSCRIPT_gene-SC80_RS08075	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
lpxD	gene-SC80_RS08505	TRANSCRIPT_gene-SC80_RS08505	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
lpxH	gene-SC80_RS00805	TRANSCRIPT_gene-SC80_RS00805	protein_coding	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
lpxK	gene-SC80_RS13290	TRANSCRIPT_gene-SC80_RS13290	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
lpxL	gene-SC80_RS16065	TRANSCRIPT_gene-SC80_RS16065	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
lpxT	gene-SC80_RS05720	TRANSCRIPT_gene-SC80_RS05720	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
lrhA	gene-SC80_RS06290	TRANSCRIPT_gene-SC80_RS06290	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
lrp	gene-SC80_RS13175	TRANSCRIPT_gene-SC80_RS13175	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ltaE	gene-SC80_RS13045	TRANSCRIPT_gene-SC80_RS13045	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ltnD	gene-SC80_RS10345	TRANSCRIPT_gene-SC80_RS10345	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
luxS	gene-SC80_RS22565	TRANSCRIPT_gene-SC80_RS22565	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
lysA	gene-SC80_RS11005	TRANSCRIPT_gene-SC80_RS11005	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
lysC	gene-SC80_RS21905	TRANSCRIPT_gene-SC80_RS21905	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
lysO	gene-SC80_RS13065	TRANSCRIPT_gene-SC80_RS13065	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
lysR	gene-SC80_RS11010	TRANSCRIPT_gene-SC80_RS11010	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
lysS	gene-SC80_RS11180	TRANSCRIPT_gene-SC80_RS11180	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
lysS	gene-SC80_RS14415	TRANSCRIPT_gene-SC80_RS14415	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
lyxK	gene-SC80_RS18410	TRANSCRIPT_gene-SC80_RS18410	protein_coding	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
maa	gene-SC80_RS00470	TRANSCRIPT_gene-SC80_RS00470	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
macA	gene-SC80_RS13090	TRANSCRIPT_gene-SC80_RS13090	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
macB	gene-SC80_RS13095	TRANSCRIPT_gene-SC80_RS13095	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
maeA	gene-SC80_RS24345	TRANSCRIPT_gene-SC80_RS24345	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
maeB	gene-SC80_RS12250	TRANSCRIPT_gene-SC80_RS12250	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
malE	gene-SC80_RS21960	TRANSCRIPT_gene-SC80_RS21960	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
malF	gene-SC80_RS21955	TRANSCRIPT_gene-SC80_RS21955	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
malI	gene-SC80_RS02800	TRANSCRIPT_gene-SC80_RS02800	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
malK	gene-SC80_RS21970	TRANSCRIPT_gene-SC80_RS21970	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
malM	gene-SC80_RS21980	TRANSCRIPT_gene-SC80_RS21980	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
malP	gene-SC80_RS21150	TRANSCRIPT_gene-SC80_RS21150	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
malQ	gene-SC80_RS21145	TRANSCRIPT_gene-SC80_RS21145	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
malS	gene-SC80_RS18355	TRANSCRIPT_gene-SC80_RS18355	protein_coding	0	0	1	3	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1
